"Topic name","Tags","Partitions","Production","Consumption","Retained bytes","Consumers","Has data contract","Tableflow"
"beam-latam.event.internal.legal.missingconsents.v1","","10","","","0B","","false",""
"beam-latam.event.internal.legal.v1","","10","605B/s","605B/s","3.96GB","","false",""
"beam-latam.event.legal.localization.v1","","10","","","0B","","false",""
"beam-latam.event.legal.v1","","10","1.8KB/s","5.34KB/s","13.71GB","","false",""
"beam-latam.event.lightning-bird.v1","","6","12B/s","","914.75KB","","false",""
"beam-latam.event.personalized-offers.v1","","10","39B/s","39B/s","23.83MB","","false",""
"beam-latam.event.replay.users.v2","","3","","","0B","","false",""
"beam-latam.event.roku-instant-signup.v1","","6","","0B/s","0B","","false",""
"beam-latam.event.silhouette.v1","","20","","","0B","","false",""
"beam-latam.event.silhouette.v2","","20","","","0B","","false",""
"beam-latam.event.subscription.user-subscription.v1","","20","","","29.68KB","","false",""
"beam-latam.event.subscription.user-subscription.v2","","20","2.44KB/s","26.37KB/s","3.48GB","","false",""
"beam-latam.event.users.v2","","21","28.83KB/s","204.78KB/s","3.32GB","","false",""
"beam-latam.event.users.v2-silhouette-dlt","","20","","","0B","","false",""
"beam-latam.event.users.v2-silhouette-retry-0","","20","","","0B","","false",""
"beam-latam.event.users.v2-silhouette-retry-1","","20","","","0B","","false",""
"beam-latam.event.users.v2-silhouette-retry-2","","20","","","0B","","false",""
"beam-latam.event.users.v2-silhouette-retry-3","","20","","","0B","","false",""
"beam-latam.event.users.v2-silhouette-retry-4","","20","","","0B","","false",""
"beam-latam.internal.event.payment.notification.iap.amazon.raw","","20","0B/s","0B/s","342.5KB","","false",""
"beam-latam.internal.event.payment.notification.iap.apple.raw","","20","3.69KB/s","7.39KB/s","623.21MB","","false",""
"beam-latam.internal.event.payment.notification.iap.google.raw","","20","1.11KB/s","2.23KB/s","70.77MB","","false",""
"beam-latam.internal.event.payment.notification.iap.roku.v0","","20","17B/s","34B/s","6.35MB","","false",""
"beam-latam.internal.event.payment.notification.iap.samsung.raw","","20","39B/s","79B/s","7.35MB","","false",""
"beam-latam.internal.event.payment.notification.iap.vizio.raw","","20","","","0B","","false",""
"beam-latam.internal.legal.localization.v1","","10","","","0B","","false",""
"beam-latam.kinesis.to.kafka.payment-method.v1","","20","","","0B","","false",""
"beam-latam.kinesis.to.kafka.transaction.v1","","20","","","0B","","false",""
"beam-latam.temp.entity.users.profile","","20","","","0B","","false",""
"beam-latam.temp.event.users","","21","","","0B","","false",""
"br-amer.entity.legal.v1","","10","823B/s","2.79KB/s","4.48GB","","false",""
"br-amer.entity.livelike.v1","","20","80B/s","185B/s","12GB","","false",""
"br-amer.entity.preferences.v1","","20","9.32KB/s","37.17KB/s","44.76GB","","false",""
"br-amer.entity.silhouette.v1","","20","255B/s","674B/s","13.59GB","","false",""
